State,LossPerspective,EPType,Peril,LOB,RP,Loss
FL,GU,AEP,SU,Personal,1000,76768.0
FL,GU,AEP,SU,Total,1000,133248.0
FL,GU,OEP,PF,Commercial,5,1243.0
FL,GU,OEP,PF,Personal,5,1763.0
FL,GU,OEP,PF,Total,5,3006.0
FL,GU,OEP,PF,Commercial,10,2103.0
FL,GU,OEP,PF,Personal,10,2815.0
FL,GU,OEP,PF,Total,10,4918.0
FL,GU,OEP,PF,Commercial,20,2779.0
FL,GU,OEP,PF,Personal,20,3959.0
FL,GU,OEP,PF,Total,20,6738.0
FL,GU,OEP,PF,Commercial,25,2999.0
FL,GU,OEP,PF,Personal,25,4287.0
FL,GU,OEP,PF,Total,25,7286.0
FL,GU,OEP,PF,Commercial,50,3840.0
FL,GU,OEP,PF,Personal,50,5613.0
FL,GU,OEP,PF,Total,50,9453.0
FL,GU,OEP,PF,Commercial,100,4746.0
FL,GU,OEP,PF,Personal,100,7238.0
FL,GU,OEP,PF,Total,100,11984.0
FL,GU,OEP,PF,Commercial,200,6069.0
FL,GU,OEP,PF,Personal,200,8515.0
FL,GU,OEP,PF,Total,200,14584.0
FL,GU,OEP,PF,Commercial,250,6175.0
FL,GU,OEP,PF,Personal,250,9085.0
FL,GU,OEP,PF,Total,250,15260.0
FL,GU,OEP,PF,Commercial,500,7610.0
FL,GU,OEP,PF,Personal,500,10961.0
FL,GU,OEP,PF,Total,500,18571.0
FL,GU,OEP,PF,Commercial,1000,8031.0
FL,GU,OEP,PF,Personal,1000,11763.0
FL,GU,OEP,PF,Total,1000,19795.0
FL,GU,AEP,PF,Commercial,5,1381.0
FL,GU,AEP,PF,Personal,5,1997.0
FL,GU,AEP,PF,Total,5,3378.0
FL,GU,AEP,PF,Commercial,10,2276.0
FL,GU,AEP,PF,Personal,10,3235.0
FL,GU,AEP,PF,Total,10,5511.0
FL,GU,AEP,PF,Commercial,20,3038.0
FL,GU,AEP,PF,Personal,20,4535.0
FL,GU,AEP,PF,Total,20,7573.0
FL,GU,AEP,PF,Commercial,25,3501.0
FL,GU,AEP,PF,Personal,25,4842.0
FL,GU,AEP,PF,Total,25,8343.0
FL,GU,AEP,PF,Commercial,50,4651.0
FL,GU,AEP,PF,Personal,50,6207.0
FL,GU,AEP,PF,Total,50,10858.0
FL,GU,AEP,PF,Commercial,100,5800.0
FL,GU,AEP,PF,Personal,100,7711.0
FL,GU,AEP,PF,Total,100,13511.0
FL,GU,AEP,PF,Commercial,200,6906.0
FL,GU,AEP,PF,Personal,200,10027.0
FL,GU,AEP,PF,Total,200,16933.0
FL,GU,AEP,PF,Commercial,250,7382.0
FL,GU,AEP,PF,Personal,250,10477.0
FL,GU,AEP,PF,Total,250,17860.0
FL,GU,AEP,PF,Commercial,500,8445.0
FL,GU,AEP,PF,Personal,500,12029.0
FL,GU,AEP,PF,Total,500,20474.0
FL,GU,AEP,PF,Commercial,1000,9689.0
FL,GU,AEP,PF,Personal,1000,13111.0
FL,GU,AEP,PF,Total,1000,22799.0
FL,GU,OEP,IF,Commercial,5,232.0
FL,GU,OEP,IF,Personal,5,363.0
FL,GU,OEP,IF,Total,5,595.0
FL,GU,OEP,IF,Commercial,10,361.0
FL,GU,OEP,IF,Personal,10,546.0
FL,GU,OEP,IF,Total,10,907.0
FL,GU,OEP,IF,Commercial,20,466.0
FL,GU,OEP,IF,Personal,20,751.0
FL,GU,OEP,IF,Total,20,1218.0
FL,GU,OEP,IF,Commercial,25,501.0
FL,GU,OEP,IF,Personal,25,776.0
FL,GU,OEP,IF,Total,25,1276.0
FL,GU,OEP,IF,Commercial,50,640.0
FL,GU,OEP,IF,Personal,50,999.0
FL,GU,OEP,IF,Total,50,1639.0
FL,GU,OEP,IF,Commercial,100,753.0
FL,GU,OEP,IF,Personal,100,1199.0
FL,GU,OEP,IF,Total,100,1952.0
FL,GU,OEP,IF,Commercial,200,897.0
FL,GU,OEP,IF,Personal,200,1403.0
FL,GU,OEP,IF,Total,200,2300.0
FL,GU,OEP,IF,Commercial,250,942.0
FL,GU,OEP,IF,Personal,250,1525.0
FL,GU,OEP,IF,Total,250,2467.0
FL,GU,OEP,IF,Commercial,500,1070.0
FL,GU,OEP,IF,Personal,500,1792.0
FL,GU,OEP,IF,Total,500,2862.0
FL,GU,OEP,IF,Commercial,1000,1285.0
FL,GU,OEP,IF,Personal,1000,1933.0
FL,GU,OEP,IF,Total,1000,3218.0
FL,GU,AEP,IF,Commercial,5,254.0
FL,GU,AEP,IF,Personal,5,408.0
FL,GU,AEP,IF,Total,5,662.0
FL,GU,AEP,IF,Commercial,10,404.0
FL,GU,AEP,IF,Personal,10,623.0
FL,GU,AEP,IF,Total,10,1027.0
FL,GU,AEP,IF,Commercial,20,545.0
FL,GU,AEP,IF,Personal,20,833.0
FL,GU,AEP,IF,Total,20,1377.0
FL,GU,AEP,IF,Commercial,25,582.0
FL,GU,AEP,IF,Personal,25,882.0
FL,GU,AEP,IF,Total,25,1464.0
FL,GU,AEP,IF,Commercial,50,735.0
FL,GU,AEP,IF,Personal,50,1095.0
FL,GU,AEP,IF,Total,50,1830.0
FL,GU,AEP,IF,Commercial,100,884.0
FL,GU,AEP,IF,Personal,100,1410.0
FL,GU,AEP,IF,Total,100,2294.0
FL,GU,AEP,IF,Commercial,200,981.0
FL,GU,AEP,IF,Personal,200,1617.0
FL,GU,AEP,IF,Total,200,2598.0
FL,GU,AEP,IF,Commercial,250,1025.0
FL,GU,AEP,IF,Personal,250,1715.0
FL,GU,AEP,IF,Total,250,2739.0
FL,GU,AEP,IF,Commercial,500,1172.0
FL,GU,AEP,IF,Personal,500,2005.0
FL,GU,AEP,IF,Total,500,3177.0
FL,GU,AEP,IF,Commercial,1000,1331.0
FL,GU,AEP,IF,Personal,1000,2269.0
FL,GU,AEP,IF,Total,1000,3600.0
FL,GR,OEP,TC,Commercial,5,9283.0
FL,GR,OEP,TC,Personal,5,14735.0
FL,GR,OEP,TC,Total,5,24019.0
FL,GR,OEP,TC,Commercial,10,17657.0
FL,GR,OEP,TC,Personal,10,28636.0
FL,GR,OEP,TC,Total,10,46293.0
FL,GR,OEP,TC,Commercial,20,28805.0
FL,GR,OEP,TC,Personal,20,43567.0
FL,GR,OEP,TC,Total,20,72372.0
FL,GR,OEP,TC,Commercial,25,31665.0
FL,GR,OEP,TC,Personal,25,48777.0
FL,GR,OEP,TC,Total,25,80441.0
FL,GR,OEP,TC,Commercial,50,45097.0
FL,GR,OEP,TC,Personal,50,69840.0
FL,GR,OEP,TC,Total,50,114937.0
FL,GR,OEP,TC,Commercial,100,60182.0
FL,GR,OEP,TC,Personal,100,97560.0
FL,GR,OEP,TC,Total,100,157743.0
FL,GR,OEP,TC,Commercial,200,76698.0
FL,GR,OEP,TC,Personal,200,124947.0
FL,GR,OEP,TC,Total,200,201645.0
FL,GR,OEP,TC,Commercial,250,85079.0
FL,GR,OEP,TC,Personal,250,138293.0
FL,GR,OEP,TC,Total,250,223372.0
FL,GR,OEP,TC,Commercial,500,102475.0
FL,GR,OEP,TC,Personal,500,167782.0
FL,GR,OEP,TC,Total,500,270257.0
FL,GR,OEP,TC,Commercial,1000,129406.0
FL,GR,OEP,TC,Personal,1000,193315.0
FL,GR,OEP,TC,Total,1000,322722.0
FL,GR,AEP,TC,Commercial,5,9707.0
FL,GR,AEP,TC,Personal,5,15676.0
FL,GR,AEP,TC,Total,5,25383.0
FL,GR,AEP,TC,Commercial,10,19535.0
FL,GR,AEP,TC,Personal,10,30900.0
FL,GR,AEP,TC,Total,10,50435.0
FL,GR,AEP,TC,Commercial,20,31731.0
FL,GR,AEP,TC,Personal,20,50885.0
FL,GR,AEP,TC,Total,20,82617.0
FL,GR,AEP,TC,Commercial,25,34563.0
FL,GR,AEP,TC,Personal,25,59204.0
FL,GR,AEP,TC,Total,25,93767.0
FL,GR,AEP,TC,Commercial,50,51240.0
FL,GR,AEP,TC,Personal,50,79023.0
FL,GR,AEP,TC,Total,50,130263.0
FL,GR,AEP,TC,Commercial,100,66060.0
FL,GR,AEP,TC,Personal,100,106469.0
FL,GR,AEP,TC,Total,100,172528.0
FL,GR,AEP,TC,Commercial,200,83243.0
FL,GR,AEP,TC,Personal,200,134707.0
FL,GR,AEP,TC,Total,200,217951.0
FL,GR,AEP,TC,Commercial,250,96888.0
FL,GR,AEP,TC,Personal,250,149454.0
FL,GR,AEP,TC,Total,250,246341.0
FL,GR,AEP,TC,Commercial,500,113522.0
FL,GR,AEP,TC,Personal,500,190337.0
FL,GR,AEP,TC,Total,500,303858.0
FL,GR,AEP,TC,Commercial,1000,139680.0
FL,GR,AEP,TC,Personal,1000,234888.0
FL,GR,AEP,TC,Total,1000,374568.0
FL,GR,OEP,SU,Commercial,5,4170.0
FL,GR,OEP,SU,Personal,5,5140.0
FL,GR,OEP,SU,Total,5,9310.0
FL,GR,OEP,SU,Commercial,10,7234.0
FL,GR,OEP,SU,Personal,10,9753.0
FL,GR,OEP,SU,Total,10,16987.0
FL,GR,OEP,SU,Commercial,20,11553.0
FL,GR,OEP,SU,Personal,20,15006.0
FL,GR,OEP,SU,Total,20,26559.0
FL,GR,OEP,SU,Commercial,25,12244.0
FL,GR,OEP,SU,Personal,25,16732.0
FL,GR,OEP,SU,Total,25,28976.0
FL,GR,OEP,SU,Commercial,50,17802.0
FL,GR,OEP,SU,Personal,50,21458.0
FL,GR,OEP,SU,Total,50,39260.0
FL,GR,OEP,SU,Commercial,100,23189.0
FL,GR,OEP,SU,Personal,100,29732.0
FL,GR,OEP,SU,Total,100,52921.0
FL,GR,OEP,SU,Commercial,200,27556.0
FL,GR,OEP,SU,Personal,200,36619.0
FL,GR,OEP,SU,Total,200,64175.0
FL,GR,OEP,SU,Commercial,250,32018.0
FL,GR,OEP,SU,Personal,250,38572.0
FL,GR,OEP,SU,Total,250,70591.0
FL,GR,OEP,SU,Commercial,500,37535.0
FL,GR,OEP,SU,Personal,500,47587.0
FL,GR,OEP,SU,Total,500,85121.0
FL,GR,OEP,SU,Commercial,1000,43987.0
FL,GR,OEP,SU,Personal,1000,59371.0
FL,GR,OEP,SU,Total,1000,103357.0
FL,GR,AEP,SU,Commercial,5,4671.0
FL,GR,AEP,SU,Personal,5,5544.0
FL,GR,AEP,SU,Total,5,10215.0
FL,GR,AEP,SU,Commercial,10,8611.0
FL,GR,AEP,SU,Personal,10,10812.0
FL,GR,AEP,SU,Total,10,19423.0
FL,GR,AEP,SU,Commercial,20,12390.0
FL,GR,AEP,SU,Personal,20,16623.0
FL,GR,AEP,SU,Total,20,29013.0
FL,GR,AEP,SU,Commercial,25,13696.0
FL,GR,AEP,SU,Personal,25,19008.0
FL,GR,AEP,SU,Total,25,32704.0
FL,GR,AEP,SU,Commercial,50,19995.0
FL,GR,AEP,SU,Personal,50,25352.0
FL,GR,AEP,SU,Total,50,45347.0
FL,GR,AEP,SU,Commercial,100,24690.0
FL,GR,AEP,SU,Personal,100,33990.0
FL,GR,AEP,SU,Total,100,58679.0
FL,GR,AEP,SU,Commercial,200,30917.0
FL,GR,AEP,SU,Personal,200,40133.0
FL,GR,AEP,SU,Total,200,71050.0
FL,GR,AEP,SU,Commercial,250,33491.0
FL,GR,AEP,SU,Personal,250,45324.0
FL,GR,AEP,SU,Total,250,78815.0
FL,GR,AEP,SU,Commercial,500,40940.0
FL,GR,AEP,SU,Personal,500,55808.0
FL,GR,AEP,SU,Total,500,96747.0
FL,GR,AEP,SU,Commercial,1000,51046.0
FL,GR,AEP,SU,Personal,1000,60864.0
FL,GR,AEP,SU,Total,1000,111910.0
FL,GR,OEP,PF,Commercial,5,1056.0
FL,GR,OEP,PF,Personal,5,1532.0
FL,GR,OEP,PF,Total,5,2589.0
FL,GR,OEP,PF,Commercial,10,1789.0
FL,GR,OEP,PF,Personal,10,2633.0
FL,GR,OEP,PF,Total,10,4421.0
FL,GR,OEP,PF,Commercial,20,2427.0
FL,GR,OEP,PF,Personal,20,3724.0
FL,GR,OEP,PF,Total,20,6151.0
FL,GR,OEP,PF,Commercial,25,2615.0
FL,GR,OEP,PF,Personal,25,4069.0
FL,GR,OEP,PF,Total,25,6684.0
FL,GR,OEP,PF,Commercial,50,3676.0
FL,GR,OEP,PF,Personal,50,5229.0
FL,GR,OEP,PF,Total,50,8905.0
FL,GR,OEP,PF,Commercial,100,4444.0
FL,GR,OEP,PF,Personal,100,6506.0
FL,GR,OEP,PF,Total,100,10950.0
FL,GR,OEP,PF,Commercial,200,4989.0
FL,GR,OEP,PF,Personal,200,7326.0
FL,GR,OEP,PF,Total,200,12315.0
FL,GR,OEP,PF,Commercial,250,5311.0
FL,GR,OEP,PF,Personal,250,7971.0
FL,GR,OEP,PF,Total,250,13281.0
FL,GR,OEP,PF,Commercial,500,6592.0
FL,GR,OEP,PF,Personal,500,9412.0
FL,GR,OEP,PF,Total,500,16004.0
FL,GR,OEP,PF,Commercial,1000,7642.0
FL,GR,OEP,PF,Personal,1000,10293.0
FL,GR,OEP,PF,Total,1000,17935.0
FL,GR,AEP,PF,Commercial,5,1274.0
FL,GR,AEP,PF,Personal,5,1742.0
FL,GR,AEP,PF,Total,5,3015.0
FL,GR,AEP,PF,Commercial,10,1937.0
FL,GR,AEP,PF,Personal,10,2922.0
FL,GR,AEP,PF,Total,10,4859.0
FL,GR,AEP,PF,Commercial,20,2925.0
FL,GR,AEP,PF,Personal,20,4075.0
FL,GR,AEP,PF,Total,20,7000.0
FL,GR,AEP,PF,Commercial,25,2928.0
FL,GR,AEP,PF,Personal,25,4476.0
FL,GR,AEP,PF,Total,25,7404.0
FL,GR,AEP,PF,Commercial,50,3768.0
FL,GR,AEP,PF,Personal,50,5920.0
FL,GR,AEP,PF,Total,50,9688.0
FL,GR,AEP,PF,Commercial,100,4983.0
FL,GR,AEP,PF,Personal,100,6818.0
FL,GR,AEP,PF,Total,100,11801.0
FL,GR,AEP,PF,Commercial,200,5618.0
FL,GR,AEP,PF,Personal,200,8190.0
FL,GR,AEP,PF,Total,200,13808.0
FL,GR,AEP,PF,Commercial,250,6476.0
FL,GR,AEP,PF,Personal,250,8886.0
FL,GR,AEP,PF,Total,250,15363.0
FL,GR,AEP,PF,Commercial,500,7411.0
FL,GR,AEP,PF,Personal,500,10548.0
FL,GR,AEP,PF,Total,500,17959.0
FL,GR,AEP,PF,Commercial,1000,8329.0
FL,GR,AEP,PF,Personal,1000,11516.0
FL,GR,AEP,PF,Total,1000,19844.0
FL,GR,OEP,IF,Commercial,5,217.0
FL,GR,OEP,IF,Personal,5,319.0
FL,GR,OEP,IF,Total,5,536.0
FL,GR,OEP,IF,Commercial,10,315.0
FL,GR,OEP,IF,Personal,10,502.0
FL,GR,OEP,IF,Total,10,817.0
FL,GR,OEP,IF,Commercial,20,430.0
FL,GR,OEP,IF,Personal,20,695.0
FL,GR,OEP,IF,Total,20,1125.0
FL,GR,OEP,IF,Commercial,25,444.0
FL,GR,OEP,IF,Personal,25,724.0
FL,GR,OEP,IF,Total,25,1167.0
FL,GR,OEP,IF,Commercial,50,570.0
FL,GR,OEP,IF,Personal,50,902.0
FL,GR,OEP,IF,Total,50,1473.0
FL,GR,OEP,IF,Commercial,100,668.0
FL,GR,OEP,IF,Personal,100,1052.0
FL,GR,OEP,IF,Total,100,1719.0
FL,GR,OEP,IF,Commercial,200,798.0
FL,GR,OEP,IF,Personal,200,1257.0
FL,GR,OEP,IF,Total,200,2055.0
FL,GR,OEP,IF,Commercial,250,849.0
FL,GR,OEP,IF,Personal,250,1360.0
FL,GR,OEP,IF,Total,250,2209.0
FL,GR,OEP,IF,Commercial,500,993.0
FL,GR,OEP,IF,Personal,500,1527.0
FL,GR,OEP,IF,Total,500,2520.0
FL,GR,OEP,IF,Commercial,1000,1097.0
FL,GR,OEP,IF,Personal,1000,1691.0
FL,GR,OEP,IF,Total,1000,2788.0
FL,GR,AEP,IF,Commercial,5,234.0
FL,GR,AEP,IF,Personal,5,358.0
FL,GR,AEP,IF,Total,5,592.0
FL,GR,AEP,IF,Commercial,10,334.0
FL,GR,AEP,IF,Personal,10,546.0
FL,GR,AEP,IF,Total,10,881.0
FL,GR,AEP,IF,Commercial,20,473.0
FL,GR,AEP,IF,Personal,20,725.0
FL,GR,AEP,IF,Total,20,1198.0
FL,GR,AEP,IF,Commercial,25,519.0
FL,GR,AEP,IF,Personal,25,815.0
FL,GR,AEP,IF,Total,25,1334.0
FL,GR,AEP,IF,Commercial,50,658.0
FL,GR,AEP,IF,Personal,50,1028.0
FL,GR,AEP,IF,Total,50,1686.0
FL,GR,AEP,IF,Commercial,100,790.0
FL,GR,AEP,IF,Personal,100,1200.0
FL,GR,AEP,IF,Total,100,1990.0
FL,GR,AEP,IF,Commercial,200,940.0
FL,GR,AEP,IF,Personal,200,1443.0
FL,GR,AEP,IF,Total,200,2383.0
FL,GR,AEP,IF,Commercial,250,952.0
FL,GR,AEP,IF,Personal,250,1525.0
FL,GR,AEP,IF,Total,250,2477.0
FL,GR,AEP,IF,Commercial,500,1082.0
FL,GR,AEP,IF,Personal,500,1728.0
FL,GR,AEP,IF,Total,500,2810.0
FL,GR,AEP,IF,Commercial,1000,1269.0
FL,GR,AEP,IF,Personal,1000,2024.0
FL,GR,AEP,IF,Total,1000,3293.0
TX,GU,OEP,TC,Commercial,5,13449.0
TX,GU,OEP,TC,Personal,5,16819.0
TX,GU,OEP,TC,Total,5,30268.0
TX,GU,OEP,TC,Commercial,10,24639.0
TX,GU,OEP,TC,Personal,10,32994.0
TX,GU,OEP,TC,Total,10,57634.0
TX,GU,OEP,TC,Commercial,20,38755.0
TX,GU,OEP,TC,Personal,20,53178.0
TX,GU,OEP,TC,Total,20,91934.0
TX,GU,OEP,TC,Commercial,25,44913.0
TX,GU,OEP,TC,Personal,25,56296.0
TX,GU,OEP,TC,Total,25,101209.0
TX,GU,OEP,TC,Commercial,50,61107.0
TX,GU,OEP,TC,Personal,50,86009.0
TX,GU,OEP,TC,Total,50,147116.0
TX,GU,OEP,TC,Commercial,100,81820.0
TX,GU,OEP,TC,Personal,100,109101.0
TX,GU,OEP,TC,Total,100,190921.0
TX,GU,OEP,TC,Commercial,200,108379.0
TX,GU,OEP,TC,Personal,200,138876.0
TX,GU,OEP,TC,Total,200,247255.0
TX,GU,OEP,TC,Commercial,250,116493.0
TX,GU,OEP,TC,Personal,250,158391.0
TX,GU,OEP,TC,Total,250,274884.0
TX,GU,OEP,TC,Commercial,500,139733.0
TX,GU,OEP,TC,Personal,500,197581.0
TX,GU,OEP,TC,Total,500,337314.0
TX,GU,OEP,TC,Commercial,1000,183985.0
TX,GU,OEP,TC,Personal,1000,228477.0
TX,GU,OEP,TC,Total,1000,412462.0
TX,GU,AEP,TC,Commercial,5,13953.0
TX,GU,AEP,TC,Personal,5,19020.0
TX,GU,AEP,TC,Total,5,32973.0
TX,GU,AEP,TC,Commercial,10,26493.0
TX,GU,AEP,TC,Personal,10,35393.0
TX,GU,AEP,TC,Total,10,61886.0
TX,GU,AEP,TC,Commercial,20,46254.0
TX,GU,AEP,TC,Personal,20,60471.0
TX,GU,AEP,TC,Total,20,106725.0
TX,GU,AEP,TC,Commercial,25,51702.0
TX,GU,AEP,TC,Personal,25,64330.0
TX,GU,AEP,TC,Total,25,116032.0
TX,GU,AEP,TC,Commercial,50,72841.0
TX,GU,AEP,TC,Personal,50,95058.0
TX,GU,AEP,TC,Total,50,167899.0
TX,GU,AEP,TC,Commercial,100,94825.0
TX,GU,AEP,TC,Personal,100,126694.0
TX,GU,AEP,TC,Total,100,221519.0
TX,GU,AEP,TC,Commercial,200,117393.0
TX,GU,AEP,TC,Personal,200,156121.0
TX,GU,AEP,TC,Total,200,273514.0
TX,GU,AEP,TC,Commercial,250,133280.0
TX,GU,AEP,TC,Personal,250,167371.0
TX,GU,AEP,TC,Total,250,300651.0
TX,GU,AEP,TC,Commercial,500,158989.0
TX,GU,AEP,TC,Personal,500,221486.0
TX,GU,AEP,TC,Total,500,380475.0
TX,GU,AEP,TC,Commercial,1000,208701.0
TX,GU,AEP,TC,Personal,1000,260656.0
TX,GU,AEP,TC,Total,1000,469357.0
TX,GU,OEP,SU,Commercial,5,4772.0
TX,GU,OEP,SU,Personal,5,6241.0
TX,GU,OEP,SU,Total,5,11014.0
TX,GU,OEP,SU,Commercial,10,8036.0
TX,GU,OEP,SU,Personal,10,10688.0
TX,GU,OEP,SU,Total,10,18723.0
TX,GU,OEP,SU,Commercial,20,12728.0
TX,GU,OEP,SU,Personal,20,15889.0
TX,GU,OEP,SU,Total,20,28616.0
TX,GU,OEP,SU,Commercial,25,14855.0
TX,GU,OEP,SU,Personal,25,18549.0
TX,GU,OEP,SU,Total,25,33404.0
TX,GU,OEP,SU,Commercial,50,19922.0
TX,GU,OEP,SU,Personal,50,24860.0
TX,GU,OEP,SU,Total,50,44783.0
TX,GU,OEP,SU,Commercial,100,25321.0
TX,GU,OEP,SU,Personal,100,35089.0
TX,GU,OEP,SU,Total,100,60410.0
TX,GU,OEP,SU,Commercial,200,31463.0
TX,GU,OEP,SU,Personal,200,41357.0
TX,GU,OEP,SU,Total,200,72820.0
TX,GU,OEP,SU,Commercial,250,34552.0
TX,GU,OEP,SU,Personal,250,45441.0
TX,GU,OEP,SU,Total,250,79993.0
TX,GU,OEP,SU,Commercial,500,43259.0
TX,GU,OEP,SU,Personal,500,55249.0
TX,GU,OEP,SU,Total,500,98509.0
TX,GU,OEP,SU,Commercial,1000,48940.0
TX,GU,OEP,SU,Personal,1000,64138.0
TX,GU,OEP,SU,Total,1000,113078.0
TX,GU,AEP,SU,Commercial,5,5347.0
TX,GU,AEP,SU,Personal,5,6755.0
TX,GU,AEP,SU,Total,5,12102.0
TX,GU,AEP,SU,Commercial,10,9474.0
TX,GU,AEP,SU,Personal,10,12237.0
TX,GU,AEP,SU,Total,10,21711.0
TX,GU,AEP,SU,Commercial,20,14789.0
TX,GU,AEP,SU,Personal,20,17754.0
TX,GU,AEP,SU,Total,20,32543.0
TX,GU,AEP,SU,Commercial,25,16007.0
TX,GU,AEP,SU,Personal,25,20996.0
TX,GU,AEP,SU,Total,25,37003.0
TX,GU,AEP,SU,Commercial,50,22020.0
TX,GU,AEP,SU,Personal,50,29845.0
TX,GU,AEP,SU,Total,50,51865.0
TX,GU,AEP,SU,Commercial,100,29243.0
TX,GU,AEP,SU,Personal,100,38777.0
TX,GU,AEP,SU,Total,100,68020.0
TX,GU,AEP,SU,Commercial,200,38219.0
TX,GU,AEP,SU,Personal,200,47615.0
TX,GU,AEP,SU,Total,200,85834.0
TX,GU,AEP,SU,Commercial,250,41139.0
TX,GU,AEP,SU,Personal,250,51388.0
TX,GU,AEP,SU,Total,250,92526.0
TX,GU,AEP,SU,Commercial,500,49718.0
TX,GU,AEP,SU,Personal,500,60934.0
TX,GU,AEP,SU,Total,500,110652.0
TX,GU,AEP,SU,Commercial,1000,57185.0
TX,GU,AEP,SU,Personal,1000,73956.0
TX,GU,AEP,SU,Total,1000,131141.0
TX,GU,OEP,PF,Commercial,5,2041.0
TX,GU,OEP,PF,Personal,5,2616.0
TX,GU,OEP,PF,Total,5,4657.0
TX,GU,OEP,PF,Commercial,10,3526.0
TX,GU,OEP,PF,Personal,10,4265.0
TX,GU,OEP,PF,Total,10,7790.0
TX,GU,OEP,PF,Commercial,20,4611.0
TX,GU,OEP,PF,Personal,20,5831.0
TX,GU,OEP,PF,Total,20,10443.0
TX,GU,OEP,PF,Commercial,25,5070.0
TX,GU,OEP,PF,Personal,25,6198.0
TX,GU,OEP,PF,Total,25,11268.0
TX,GU,OEP,PF,Commercial,50,7029.0
TX,GU,OEP,PF,Personal,50,8342.0
TX,GU,OEP,PF,Total,50,15371.0
TX,GU,OEP,PF,Commercial,100,8173.0
TX,GU,OEP,PF,Personal,100,10468.0
TX,GU,OEP,PF,Total,100,18641.0
TX,GU,OEP,PF,Commercial,200,9507.0
TX,GU,OEP,PF,Personal,200,12162.0
TX,GU,OEP,PF,Total,200,21669.0
TX,GU,OEP,PF,Commercial,250,10764.0
TX,GU,OEP,PF,Personal,250,13299.0
TX,GU,OEP,PF,Total,250,24064.0
TX,GU,OEP,PF,Commercial,500,12896.0
TX,GU,OEP,PF,Personal,500,15489.0
TX,GU,OEP,PF,Total,500,28385.0
TX,GU,OEP,PF,Commercial,1000,14085.0
TX,GU,OEP,PF,Personal,1000,18019.0
TX,GU,OEP,PF,Total,1000,32104.0
TX,GU,AEP,PF,Commercial,5,2475.0
TX,GU,AEP,PF,Personal,5,3025.0
TX,GU,AEP,PF,Total,5,5501.0
TX,GU,AEP,PF,Commercial,10,3966.0
TX,GU,AEP,PF,Personal,10,4848.0
TX,GU,AEP,PF,Total,10,8814.0
TX,GU,AEP,PF,Commercial,20,5532.0
TX,GU,AEP,PF,Personal,20,6382.0
TX,GU,AEP,PF,Total,20,11914.0
TX,GU,AEP,PF,Commercial,25,5995.0
TX,GU,AEP,PF,Personal,25,7244.0
TX,GU,AEP,PF,Total,25,13240.0
TX,GU,AEP,PF,Commercial,50,7590.0
TX,GU,AEP,PF,Personal,50,9536.0
TX,GU,AEP,PF,Total,50,17126.0
TX,GU,AEP,PF,Commercial,100,9772.0
TX,GU,AEP,PF,Personal,100,12172.0
TX,GU,AEP,PF,Total,100,21944.0
TX,GU,AEP,PF,Commercial,200,10962.0
TX,GU,AEP,PF,Personal,200,14256.0
TX,GU,AEP,PF,Total,200,25219.0
TX,GU,AEP,PF,Commercial,250,12112.0
TX,GU,AEP,PF,Personal,250,14473.0
TX,GU,AEP,PF,Total,250,26584.0
TX,GU,AEP,PF,Commercial,500,13262.0
TX,GU,AEP,PF,Personal,500,16354.0
TX,GU,AEP,PF,Total,500,29616.0
TX,GU,AEP,PF,Commercial,1000,16249.0
TX,GU,AEP,PF,Personal,1000,19647.0
TX,GU,AEP,PF,Total,1000,35896.0
TX,GU,OEP,IF,Commercial,5,490.0
TX,GU,OEP,IF,Personal,5,604.0
TX,GU,OEP,IF,Total,5,1094.0
TX,GU,OEP,IF,Commercial,10,739.0
TX,GU,OEP,IF,Personal,10,907.0
TX,GU,OEP,IF,Total,10,1646.0
TX,GU,OEP,IF,Commercial,20,983.0
TX,GU,OEP,IF,Personal,20,1187.0
TX,GU,OEP,IF,Total,20,2169.0
TX,GU,OEP,IF,Commercial,25,1043.0
TX,GU,OEP,IF,Personal,25,1385.0
TX,GU,OEP,IF,Total,25,2428.0
TX,GU,OEP,IF,Commercial,50,1353.0
TX,GU,OEP,IF,Personal,50,1737.0
TX,GU,OEP,IF,Total,50,3090.0
TX,GU,OEP,IF,Commercial,100,1493.0
TX,GU,OEP,IF,Personal,100,2004.0
TX,GU,OEP,IF,Total,100,3497.0
TX,GU,OEP,IF,Commercial,200,1756.0
TX,GU,OEP,IF,Personal,200,2292.0
TX,GU,OEP,IF,Total,200,4048.0
TX,GU,OEP,IF,Commercial,250,1962.0
TX,GU,OEP,IF,Personal,250,2554.0
TX,GU,OEP,IF,Total,250,4517.0
TX,GU,OEP,IF,Commercial,500,2270.0
TX,GU,OEP,IF,Personal,500,2970.0
TX,GU,OEP,IF,Total,500,5240.0
TX,GU,OEP,IF,Commercial,1000,2555.0
TX,GU,OEP,IF,Personal,1000,3333.0
TX,GU,OEP,IF,Total,1000,5888.0
TX,GU,AEP,IF,Commercial,5,500.0
TX,GU,AEP,IF,Personal,5,661.0
TX,GU,AEP,IF,Total,5,1160.0
TX,GU,AEP,IF,Commercial,10,800.0
TX,GU,AEP,IF,Personal,10,1061.0
TX,GU,AEP,IF,Total,10,1861.0
TX,GU,AEP,IF,Commercial,20,1016.0
TX,GU,AEP,IF,Personal,20,1389.0
TX,GU,AEP,IF,Total,20,2405.0
TX,GU,AEP,IF,Commercial,25,1182.0
