LOCNUM,LOCNAME,STATECODE,COUNTY,CC_OCC_HT_YB_FA,HDv1,RLv25,Classification,Description
975,vulsens_0975,TX,NY_COUNTY,RMS_KEY_YB_COM_2015,619.890774,388.77609,HT_COM,2000
976,vulsens_0976,MN,AZ_COUNTY,RMS_KEY_FA_SFD_3000,361.288811,143.909878,FA_COM,2020
977,vulsens_0977,AL,MD_COUNTY,RMS_KEY_CC_Masonry,546.834986,231.180604,HT_COM,RC
978,vulsens_0978,IL,CO_COUNTY,RMS_KEY_FA_COM_20000,822.405227,343.461157,HT_SFD,Unk
979,vulsens_0979,CO,NY_COUNTY,RMS_KEY_OCC_Unk,1712.880952,195.064365,YB_COM,2000
980,vulsens_0980,CA,AZ_COUNTY,RMS_KEY_YB_Unk,309.974048,351.28375,YB,7
981,vulsens_0981,IL,MN_COUNTY,RMS_KEY_OCC_SFD,651.251234,475.554515,CC_COM,Unk
982,vulsens_0982,AZ,IL_COUNTY,RMS_KEY_YB_2005,860.938877,355.772189,HT_SFD,IND
983,vulsens_0983,FL,MN_COUNTY,RMS_KEY_YB_COM_2010,218.245061,290.678025,YB_COM,Unk
984,vulsens_0984,AL,CO_COUNTY,RMS_KEY_CC_RC,685.827032,440.598337,CC,3
985,vulsens_0985,AZ,CO_COUNTY,RMS_KEY_HT_COM_Unk,622.753355,277.380182,YB,Wood
986,vulsens_0986,NY,AL_COUNTY,RMS_KEY_FA_COM_25000,348.065318,295.571365,YB,3
987,vulsens_0987,IL,CO_COUNTY,RMS_KEY_CC_COM_Steel,569.898745,368.07914,FA_COM,1995
988,vulsens_0988,AL,NY_COUNTY,RMS_KEY_YB_COM_2005,289.104654,187.559697,HT_SFD,15
989,vulsens_0989,TX,CA_COUNTY,RMS_KEY_FA_SFD_3000,379.893247,789.65286,YB,Unk
990,vulsens_0990,MD,CA_COUNTY,RMS_KEY_FA_SFD_Unk,563.401248,375.699611,YB,Unk
991,vulsens_0991,IL,MD_COUNTY,RMS_KEY_CC_Masonry,288.120877,192.74337,YB,10000
992,vulsens_0992,NY,FL_COUNTY,RMS_KEY_YB_2015,592.515471,351.175509,CC_COM,Steel
993,vulsens_0993,FL,CO_COUNTY,RMS_KEY_YB_<1995,679.935923,181.846153,OCC,SFD
994,vulsens_0994,MN,FL_COUNTY,RMS_KEY_FA_COM_30000,309.349532,264.099721,FA_COM,5000
995,vulsens_0995,AL,FL_COUNTY,RMS_KEY_CC_LM,631.3206,868.576545,HT_SFD,2015
996,vulsens_0996,FL,AL_COUNTY,RMS_KEY_HT_COM_Unk,806.233819,383.365017,FA_SFD,Unk
997,vulsens_0997,AL,AL_COUNTY,RMS_KEY_YB_COM_2020,1244.09791,159.52193,CC,20000
998,vulsens_0998,AL,MD_COUNTY,RMS_KEY_YB_2010,1242.382798,531.073321,OCC,IND
999,vulsens_0999,CA,NY_COUNTY,RMS_KEY_FA_SFD_2000,357.88064,177.74441,FA_SFD,RC
1000,vulsens_1000,MN,IL_COUNTY,RMS_KEY_CC_COM_Masonry,439.324152,426.549617,CC,Wood
1001,vulsens_1001,MD,FL_COUNTY,RMS_KEY_OCC_SFD,577.887159,561.541479,YB,2010
1002,vulsens_1002,AL,MD_COUNTY,RMS_KEY_FA_COM_15000,297.13584,304.280105,CC,MH
1003,vulsens_1003,CO,IL_COUNTY,RMS_KEY_OCC_Unk,346.5426,190.814214,YB,1
1004,vulsens_1004,CO,IL_COUNTY,RMS_KEY_CC_COM_Wood,197.891054,410.213975,YB,Masonry
1005,vulsens_1005,AL,IL_COUNTY,RMS_KEY_FA_SFD_3000,532.781666,293.580748,FA_COM,Unk
1006,vulsens_1006,CO,AZ_COUNTY,RMS_KEY_FA_COM_15000,932.274346,207.268357,CC,Masonry
1007,vulsens_1007,CO,FL_COUNTY,RMS_KEY_FA_SFD_1000,444.966157,851.907556,FA_SFD,2005
1008,vulsens_1008,CO,MN_COUNTY,RMS_KEY_FA_SFD_7500,897.452688,283.663164,HT_SFD,1995
1009,vulsens_1009,CO,AZ_COUNTY,RMS_KEY_HT_COM_5,264.8212,255.308596,YB,RC
1010,vulsens_1010,FL,MD_COUNTY,RMS_KEY_OCC_Unk,708.37113,764.13428,CC_COM,Wood
1011,vulsens_1011,MN,IL_COUNTY,RMS_KEY_CC_COM_RC,403.486116,888.948455,CC,1995
1012,vulsens_1012,FL,NY_COUNTY,RMS_KEY_CC_MH,799.909636,563.841533,HT_COM,2005
1013,vulsens_1013,NY,AL_COUNTY,RMS_KEY_YB_2000,634.263205,515.295329,CC_COM,15
1014,vulsens_1014,CO,CA_COUNTY,RMS_KEY_OCC_MFD,817.850106,179.77166,YB_COM,2005
1015,vulsens_1015,TX,AL_COUNTY,RMS_KEY_HT_COM_3,334.537038,220.531314,YB,10000
1016,vulsens_1016,AL,IL_COUNTY,RMS_KEY_YB_2025,381.546228,355.658655,YB,1995
1017,vulsens_1017,CA,CA_COUNTY,RMS_KEY_CC_COM_LM,150.035427,459.040934,FA_SFD,RC
1018,vulsens_1018,AZ,IL_COUNTY,RMS_KEY_YB_<1995,503.874023,273.780049,HT_SFD,MH
1019,vulsens_1019,CA,CA_COUNTY,RMS_KEY_HT_SFD_1,200.947999,298.901253,FA_SFD,Wood
1020,vulsens_1020,CO,CA_COUNTY,RMS_KEY_CC_COM_RC,579.411828,225.057724,YB_COM,2000
1021,vulsens_1021,CO,AL_COUNTY,RMS_KEY_YB_2010,440.850218,736.412352,FA_COM,3
1022,vulsens_1022,MN,NY_COUNTY,RMS_KEY_HT_COM_1,219.052453,440.21248,HT_COM,5000
1023,vulsens_1023,FL,AZ_COUNTY,RMS_KEY_YB_COM_1995,341.040624,157.237616,FA_SFD,Steel
1024,vulsens_1024,MD,MN_COUNTY,RMS_KEY_CC_COM_Unk,975.395215,358.957597,CC_COM,2005
1025,vulsens_1025,IL,IL_COUNTY,RMS_KEY_FA_SFD_7500,1384.442187,170.341759,CC_COM,15000
1026,vulsens_1026,IL,CA_COUNTY,RMS_KEY_CC_COM_MH,684.350189,698.544376,CC_COM,COM
1027,vulsens_1027,AZ,CO_COUNTY,RMS_KEY_CC_COM_Wood,231.277509,553.611297,HT_SFD,Masonry
1028,vulsens_1028,MN,AL_COUNTY,RMS_KEY_FA_SFD_7500,319.495368,443.053453,FA_COM,2005
1029,vulsens_1029,IL,AZ_COUNTY,RMS_KEY_FA_COM_10000,576.378725,1893.308169,HT_COM,15
1030,vulsens_1030,CA,AL_COUNTY,RMS_KEY_HT_SFD_2,756.776248,90.081131,YB,1995
1031,vulsens_1031,MD,AZ_COUNTY,RMS_KEY_YB_Unk,1169.243329,772.774456,YB,<1995
1032,vulsens_1032,TX,NY_COUNTY,RMS_KEY_HT_SFD_2,457.130315,463.352883,CC_COM,RC
1033,vulsens_1033,NY,TX_COUNTY,RMS_KEY_CC_Wood,229.70046,298.143774,CC,2
1034,vulsens_1034,CO,CO_COUNTY,RMS_KEY_YB_2000,108.136509,293.550115,YB,MH
1035,vulsens_1035,AZ,TX_COUNTY,RMS_KEY_CC_COM_Auto,1007.269518,535.146223,CC,20000
1036,vulsens_1036,MD,MD_COUNTY,RMS_KEY_OCC_MFD,885.923263,179.758345,FA_SFD,<1995
1037,vulsens_1037,TX,AZ_COUNTY,RMS_KEY_CC_MH,608.81441,513.166347,FA_SFD,Unk
1038,vulsens_1038,AZ,NY_COUNTY,RMS_KEY_YB_2005,467.596515,732.825436,CC_COM,<1995
1039,vulsens_1039,AL,CO_COUNTY,RMS_KEY_YB_COM_2015,753.208888,623.692624,YB,2020
1040,vulsens_1040,CA,AL_COUNTY,RMS_KEY_CC_COM_Wood,1893.741972,386.504799,HT_SFD,Steel
1041,vulsens_1041,MN,TX_COUNTY,RMS_KEY_OCC_Unk,462.863941,207.387325,CC,Unk
1042,vulsens_1042,IL,CA_COUNTY,RMS_KEY_HT_COM_10,221.249751,377.595928,CC_COM,1995
1043,vulsens_1043,AZ,MD_COUNTY,RMS_KEY_FA_COM_5000,214.330949,942.148311,HT_SFD,Masonry
1044,vulsens_1044,CA,CA_COUNTY,RMS_KEY_FA_COM_30000,419.750915,129.200715,HT_COM,10
1045,vulsens_1045,IL,FL_COUNTY,RMS_KEY_HT_COM_3,531.730885,1108.36209,CC_COM,2005
1046,vulsens_1046,IL,AL_COUNTY,RMS_KEY_FA_COM_30000,250.000207,876.00449,CC,Steel
1047,vulsens_1047,IL,CA_COUNTY,RMS_KEY_YB_2025,412.752609,146.024895,YB,2015
1048,vulsens_1048,AL,IL_COUNTY,RMS_KEY_YB_COM_1995,518.92063,329.790973,HT_COM,Steel
1049,vulsens_1049,AZ,CO_COUNTY,RMS_KEY_YB_COM_<1995,660.4957,525.670795,HT_COM,1
1050,vulsens_1050,CO,NY_COUNTY,RMS_KEY_HT_COM_7,175.406226,286.241784,CC,3000
1051,vulsens_1051,IL,CO_COUNTY,RMS_KEY_YB_COM_<1995,317.246422,359.966012,FA_COM,2005
1052,vulsens_1052,IL,AZ_COUNTY,RMS_KEY_FA_SFD_2000,1014.811326,390.687352,FA_COM,<1995
1053,vulsens_1053,CA,CO_COUNTY,RMS_KEY_CC_LM,353.848775,307.195878,YB,1000
1054,vulsens_1054,MD,MD_COUNTY,RMS_KEY_HT_COM_Unk,806.27789,475.192335,FA_COM,2
1055,vulsens_1055,CA,MD_COUNTY,RMS_KEY_YB_1995,228.738336,524.043463,FA_SFD,Steel
1056,vulsens_1056,TX,MN_COUNTY,RMS_KEY_FA_COM_Unk,515.264846,1075.266299,CC_COM,IND
1057,vulsens_1057,CO,AL_COUNTY,RMS_KEY_YB_COM_1995,1118.366104,278.252461,YB,Unk
1058,vulsens_1058,MN,TX_COUNTY,RMS_KEY_CC_COM_RC,804.942204,361.203665,CC,2
1059,vulsens_1059,FL,CO_COUNTY,RMS_KEY_HT_COM_Unk,291.437596,348.605356,FA_COM,MH
1060,vulsens_1060,AZ,FL_COUNTY,RMS_KEY_HT_COM_3,219.399665,286.504854,CC,7500
1061,vulsens_1061,CO,AZ_COUNTY,RMS_KEY_CC_COM_Wood,409.934795,774.865755,YB,2010
1062,vulsens_1062,CO,MD_COUNTY,RMS_KEY_FA_COM_30000,207.662707,178.858365,YB_COM,LM
1063,vulsens_1063,AZ,NY_COUNTY,RMS_KEY_CC_COM_Steel,436.3727,378.142682,HT_COM,Masonry
1064,vulsens_1064,IL,AL_COUNTY,RMS_KEY_YB_COM_2020,1336.82521,329.082972,HT_COM,30000
1065,vulsens_1065,MD,MD_COUNTY,RMS_KEY_FA_SFD_2000,626.810961,540.341382,HT_COM,RC
1066,vulsens_1066,AL,MD_COUNTY,RMS_KEY_OCC_MFD,275.558932,859.756109,YB,20000
1067,vulsens_1067,AZ,FL_COUNTY,RMS_KEY_HT_COM_20,661.273689,391.43728,CC,2015
1068,vulsens_1068,IL,FL_COUNTY,RMS_KEY_YB_COM_2020,256.873238,637.450453,OCC,2015
1069,vulsens_1069,TX,MN_COUNTY,RMS_KEY_YB_Unk,452.545096,799.802088,FA_SFD,MFD
1070,vulsens_1070,TX,TX_COUNTY,RMS_KEY_YB_COM_2000,356.723388,504.123828,CC,Masonry
1071,vulsens_1071,FL,FL_COUNTY,RMS_KEY_CC_Auto,880.355311,377.029956,YB,Unk
1072,vulsens_1072,MN,CA_COUNTY,RMS_KEY_YB_2020,679.727434,390.068268,CC_COM,3
1073,vulsens_1073,FL,AL_COUNTY,RMS_KEY_YB_COM_<1995,439.906986,485.010677,CC_COM,1000
1074,vulsens_1074,TX,IL_COUNTY,RMS_KEY_OCC_IND,223.374821,521.471628,HT_COM,3000
1075,vulsens_1075,IL,AL_COUNTY,RMS_KEY_YB_2015,2065.188549,873.21876,CC,25000
1076,vulsens_1076,CO,TX_COUNTY,RMS_KEY_CC_LM,375.179516,281.362186,YB,7500
1077,vulsens_1077,CO,CA_COUNTY,RMS_KEY_CC_Unk,292.217887,311.577752,CC,10
1078,vulsens_1078,CA,CO_COUNTY,RMS_KEY_FA_COM_10000,273.476904,534.453587,CC,3
1079,vulsens_1079,CA,NY_COUNTY,RMS_KEY_YB_COM_<1995,616.413274,184.290609,CC,Unk
1080,vulsens_1080,MD,NY_COUNTY,RMS_KEY_YB_1995,406.049367,431.048653,YB_COM,<1995
1081,vulsens_1081,CA,CA_COUNTY,RMS_KEY_CC_COM_Auto,206.997357,364.865057,CC_COM,1
1082,vulsens_1082,MD,AL_COUNTY,RMS_KEY_YB_2015,219.396451,442.181789,FA_COM,Auto
1083,vulsens_1083,CO,MN_COUNTY,RMS_KEY_YB_COM_2025,863.127874,653.942035,HT_COM,Unk
1084,vulsens_1084,IL,FL_COUNTY,RMS_KEY_CC_Unk,444.599685,883.82599,YB_COM,1000
1085,vulsens_1085,AL,CA_COUNTY,RMS_KEY_YB_COM_2020,541.52564,326.095283,HT_SFD,2025
1086,vulsens_1086,FL,TX_COUNTY,RMS_KEY_HT_SFD_1,628.59545,441.791699,YB,2015
1087,vulsens_1087,TX,AZ_COUNTY,RMS_KEY_CC_RC,378.04694,193.709478,YB,2015
1088,vulsens_1088,MN,AL_COUNTY,RMS_KEY_OCC_COM,834.717979,334.334937,FA_SFD,MFD
1089,vulsens_1089,AL,CO_COUNTY,RMS_KEY_OCC_COM,364.421046,231.530602,YB,20
1090,vulsens_1090,CA,TX_COUNTY,RMS_KEY_YB_COM_2010,350.244858,190.461549,OCC,5000
1091,vulsens_1091,AL,MD_COUNTY,RMS_KEY_YB_2020,144.903938,556.262408,HT_SFD,2010
1092,vulsens_1092,CO,MD_COUNTY,RMS_KEY_CC_COM_Auto,839.57777,184.465711,CC_COM,2005
1093,vulsens_1093,NY,IL_COUNTY,RMS_KEY_OCC_IND,529.468903,604.015866,HT_COM,5000
1094,vulsens_1094,AL,NY_COUNTY,RMS_KEY_CC_COM_Masonry,467.680259,380.780895,HT_COM,<1995
1095,vulsens_1095,MD,TX_COUNTY,RMS_KEY_HT_COM_15,262.881636,494.894428,YB,MH
1096,vulsens_1096,MN,IL_COUNTY,RMS_KEY_YB_COM_<1995,852.899126,342.981698,CC,LM
1097,vulsens_1097,AL,TX_COUNTY,RMS_KEY_HT_COM_5,870.64293,335.548874,CC,15
1098,vulsens_1098,MN,CO_COUNTY,RMS_KEY_OCC_IND,1022.188434,1030.797247,CC_COM,30000
1099,vulsens_1099,AL,CO_COUNTY,RMS_KEY_FA_COM_30000,785.582575,317.617867,YB_COM,LM
1100,vulsens_1100,MN,MD_COUNTY,RMS_KEY_OCC_Unk,137.640675,536.368099,CC,<1995
1101,vulsens_1101,CA,MD_COUNTY,RMS_KEY_CC_Steel,937.279927,208.236767,CC,2020
1102,vulsens_1102,MD,TX_COUNTY,RMS_KEY_CC_COM_Wood,897.456128,255.907744,FA_COM,2020
1103,vulsens_1103,CA,MD_COUNTY,RMS_KEY_CC_COM_Masonry,1421.91133,376.443437,CC_COM,IND
1104,vulsens_1104,IL,NY_COUNTY,RMS_KEY_CC_COM_RC,352.028814,536.902114,CC_COM,20000
1105,vulsens_1105,AL,MD_COUNTY,RMS_KEY_FA_SFD_2000,577.904872,297.898832,YB,SFD
1106,vulsens_1106,TX,CO_COUNTY,RMS_KEY_CC_Steel,513.109786,298.81535,FA_SFD,Unk
1107,vulsens_1107,IL,IL_COUNTY,RMS_KEY_FA_COM_5000,436.424099,135.494376,HT_SFD,30000
1108,vulsens_1108,AZ,CA_COUNTY,RMS_KEY_CC_COM_Auto,561.235694,429.243128,CC,2015
1109,vulsens_1109,MD,TX_COUNTY,RMS_KEY_FA_SFD_3000,296.980743,270.062145,CC_COM,2025
1110,vulsens_1110,FL,CA_COUNTY,RMS_KEY_YB_COM_2025,370.250072,285.902532,FA_SFD,RC
1111,vulsens_1111,NY,CA_COUNTY,RMS_KEY_YB_COM_2025,469.315673,576.47861,CC,Unk
1112,vulsens_1112,IL,AL_COUNTY,RMS_KEY_FA_SFD_3000,670.97609,272.307814,CC_COM,1
1113,vulsens_1113,NY,CA_COUNTY,RMS_KEY_CC_COM_MH,258.907311,415.627213,YB_COM,2000
1114,vulsens_1114,MN,IL_COUNTY,RMS_KEY_FA_SFD_3000,221.775366,235.275783,YB,1
1115,vulsens_1115,NY,MN_COUNTY,RMS_KEY_CC_COM_Auto,315.519226,210.629803,YB,<1995
1116,vulsens_1116,MD,AZ_COUNTY,RMS_KEY_HT_SFD_2,224.003034,774.406725,HT_SFD,SFD
1117,vulsens_1117,AL,MD_COUNTY,RMS_KEY_CC_RC,712.705427,333.105856,HT_COM,Masonry
1118,vulsens_1118,FL,FL_COUNTY,RMS_KEY_FA_SFD_2000,515.321528,654.726475,YB,5000
1119,vulsens_1119,TX,AL_COUNTY,RMS_KEY_FA_COM_30000,1447.882171,377.437062,CC,RC
1120,vulsens_1120,FL,FL_COUNTY,RMS_KEY_HT_COM_1,548.971238,601.087838,HT_COM,20
1121,vulsens_1121,AZ,TX_COUNTY,RMS_KEY_CC_LM,491.477014,632.477028,CC,Unk
1122,vulsens_1122,TX,CA_COUNTY,RMS_KEY_CC_RC,382.402451,747.079692,YB,Steel
1123,vulsens_1123,AZ,CA_COUNTY,RMS_KEY_HT_COM_3,417.278717,189.173751,YB,10000
1124,vulsens_1124,AZ,IL_COUNTY,RMS_KEY_FA_COM_15000,157.332653,511.333355,CC_COM,Unk
1125,vulsens_1125,TX,MN_COUNTY,RMS_KEY_CC_COM_RC,291.004819,821.801873,FA_SFD,5000
1126,vulsens_1126,FL,MN_COUNTY,RMS_KEY_OCC_SFD,194.22652,387.377113,CC_COM,3
1127,vulsens_1127,AL,NY_COUNTY,RMS_KEY_CC_Steel,241.244854,183.999018,YB,Unk
1128,vulsens_1128,TX,NY_COUNTY,RMS_KEY_YB_<1995,165.337651,328.225994,HT_COM,Wood
1129,vulsens_1129,FL,IL_COUNTY,RMS_KEY_FA_COM_5000,999.473739,232.964164,YB_COM,2010
1130,vulsens_1130,AZ,IL_COUNTY,RMS_KEY_HT_COM_10,503.19118,503.250061,CC,LM
1131,vulsens_1131,AL,MN_COUNTY,RMS_KEY_CC_Steel,496.161094,258.974221,CC_COM,2000
1132,vulsens_1132,NY,NY_COUNTY,RMS_KEY_CC_COM_Wood,708.950219,248.324839,HT_COM,30000
1133,vulsens_1133,NY,NY_COUNTY,RMS_KEY_FA_COM_30000,879.101927,248.797784,FA_SFD,5
1134,vulsens_1134,MN,FL_COUNTY,RMS_KEY_YB_COM_<1995,1045.200781,305.28776,CC_COM,Unk
1135,vulsens_1135,MD,IL_COUNTY,RMS_KEY_CC_COM_LM,181.102695,566.067418,FA_COM,MH
1136,vulsens_1136,AZ,IL_COUNTY,RMS_KEY_YB_COM_Unk,261.673105,423.518286,YB,Masonry
1137,vulsens_1137,CO,TX_COUNTY,RMS_KEY_FA_COM_Unk,419.604182,454.704626,YB,5000
1138,vulsens_1138,AL,IL_COUNTY,RMS_KEY_FA_SFD_2000,1029.727599,466.677898,YB_COM,2005
1139,vulsens_1139,AL,FL_COUNTY,RMS_KEY_FA_SFD_Unk,570.40902,234.769007,FA_COM,25000
1140,vulsens_1140,CA,NY_COUNTY,RMS_KEY_HT_SFD_Unk,320.67796,670.274908,OCC,5
1141,vulsens_1141,MN,NY_COUNTY,RMS_KEY_CC_MH,480.7302,383.624864,HT_COM,LM
1142,vulsens_1142,MD,AL_COUNTY,RMS_KEY_FA_COM_30000,521.438698,501.941027,YB,Auto
1143,vulsens_1143,MN,FL_COUNTY,RMS_KEY_HT_COM_1,293.874656,316.210029,CC_COM,Unk
1144,vulsens_1144,TX,NY_COUNTY,RMS_KEY_YB_COM_2000,155.655284,175.964137,CC_COM,2025
1145,vulsens_1145,NY,CA_COUNTY,RMS_KEY_HT_SFD_2,265.411245,454.123866,OCC,3000
1146,vulsens_1146,MN,MD_COUNTY,RMS_KEY_HT_COM_15,1502.798895,193.055195,YB,Masonry
1147,vulsens_1147,FL,MN_COUNTY,RMS_KEY_CC_Steel,628.773195,534.062456,CC,5000
1148,vulsens_1148,MD,AZ_COUNTY,RMS_KEY_OCC_SFD,210.138095,743.216612,HT_COM,IND
1149,vulsens_1149,AL,FL_COUNTY,RMS_KEY_FA_COM_10000,549.696259,898.171774,OCC,Unk
1150,vulsens_1150,CA,CA_COUNTY,RMS_KEY_YB_COM_2025,400.279441,839.139892,FA_SFD,2
1151,vulsens_1151,TX,IL_COUNTY,RMS_KEY_CC_COM_Wood,275.320783,521.38193,YB,Unk
1152,vulsens_1152,CA,AZ_COUNTY,RMS_KEY_YB_COM_2015,226.662079,247.704814,CC,Unk
1153,vulsens_1153,NY,CA_COUNTY,RMS_KEY_FA_COM_5000,150.229009,706.600064,HT_COM,<1995
1154,vulsens_1154,MN,MD_COUNTY,RMS_KEY_FA_SFD_7500,559.682399,660.659296,YB_COM,COM
1155,vulsens_1155,NY,MD_COUNTY,RMS_KEY_YB_2015,456.805099,544.648023,CC_COM,MFD
1156,vulsens_1156,TX,NY_COUNTY,RMS_KEY_FA_SFD_5000,505.240483,93.823605,YB_COM,1
1157,vulsens_1157,MN,TX_COUNTY,RMS_KEY_HT_COM_5,581.022336,145.642354,CC_COM,2020
1158,vulsens_1158,IL,TX_COUNTY,RMS_KEY_FA_COM_20000,429.251205,199.05148,CC_COM,2020
1159,vulsens_1159,IL,NY_COUNTY,RMS_KEY_FA_COM_20000,543.237841,768.17786,HT_SFD,Auto
1160,vulsens_1160,CO,AZ_COUNTY,RMS_KEY_FA_SFD_5000,366.45525,206.839849,CC_COM,<1995
1161,vulsens_1161,CO,AZ_COUNTY,RMS_KEY_HT_COM_5,963.399235,812.421369,FA_SFD,Unk
1162,vulsens_1162,AL,CO_COUNTY,RMS_KEY_YB_COM_2015,541.447633,178.89506,CC,Wood
1163,vulsens_1163,IL,TX_COUNTY,RMS_KEY_HT_COM_5,930.51247,272.851563,CC_COM,30000
1164,vulsens_1164,CO,CO_COUNTY,RMS_KEY_YB_2005,396.185683,321.053706,FA_COM,Wood
1165,vulsens_1165,CO,TX_COUNTY,RMS_KEY_FA_COM_30000,714.438807,287.557134,CC_COM,Wood
1166,vulsens_1166,CA,MD_COUNTY,RMS_KEY_FA_COM_20000,363.335016,793.133685,FA_COM,Auto
1167,vulsens_1167,CO,MN_COUNTY,RMS_KEY_FA_SFD_5000,393.386006,339.363755,OCC,Wood
1168,vulsens_1168,AZ,AL_COUNTY,RMS_KEY_CC_Steel,569.265889,201.012211,FA_SFD,5
1169,vulsens_1169,NY,CA_COUNTY,RMS_KEY_OCC_SFD,834.738294,219.719304,YB,2015
1170,vulsens_1170,AL,FL_COUNTY,RMS_KEY_HT_COM_1,485.862109,78.631278,CC_COM,5000
1171,vulsens_1171,NY,IL_COUNTY,RMS_KEY_CC_COM_LM,506.608762,551.800733,YB,Wood
1172,vulsens_1172,NY,AL_COUNTY,RMS_KEY_FA_SFD_3000,1046.948073,773.633267,HT_SFD,20
1173,vulsens_1173,AZ,IL_COUNTY,RMS_KEY_YB_COM_2020,805.083591,430.176228,YB_COM,1995
1174,vulsens_1174,CO,CO_COUNTY,RMS_KEY_CC_COM_LM,229.36336,793.019543,CC_COM,Wood
1175,vulsens_1175,AL,MN_COUNTY,RMS_KEY_OCC_MFD,412.701268,247.214714,HT_COM,2010
1176,vulsens_1176,CO,CA_COUNTY,RMS_KEY_YB_2010,662.168315,832.102993,CC_COM,7500
1177,vulsens_1177,MN,CO_COUNTY,RMS_KEY_FA_COM_15000,448.983199,514.807647,HT_COM,30000
1178,vulsens_1178,AL,NY_COUNTY,RMS_KEY_YB_COM_2005,350.479796,549.465973,YB,MH
1179,vulsens_1179,FL,NY_COUNTY,RMS_KEY_OCC_COM,496.264558,714.499603,CC,5000
1180,vulsens_1180,FL,MD_COUNTY,RMS_KEY_HT_COM_15,995.839463,398.432201,HT_SFD,2015
1181,vulsens_1181,CA,FL_COUNTY,RMS_KEY_CC_COM_Unk,247.408648,372.024788,CC,3000
1182,vulsens_1182,AZ,NY_COUNTY,RMS_KEY_CC_Masonry,581.104918,275.666493,HT_COM,Unk
1183,vulsens_1183,IL,CO_COUNTY,RMS_KEY_YB_<1995,1039.604793,811.002757,FA_COM,Auto
1184,vulsens_1184,FL,IL_COUNTY,RMS_KEY_HT_SFD_Unk,636.975674,1036.624944,CC_COM,1995
1185,vulsens_1185,AZ,MD_COUNTY,RMS_KEY_YB_2025,311.103466,441.166944,FA_COM,Unk
1186,vulsens_1186,MN,MN_COUNTY,RMS_KEY_CC_COM_MH,606.287003,334.820631,YB,1
1187,vulsens_1187,AL,CA_COUNTY,RMS_KEY_YB_COM_1995,453.051305,798.004733,FA_SFD,RC
1188,vulsens_1188,IL,FL_COUNTY,RMS_KEY_YB_COM_1995,1301.537714,214.220047,CC,5000
1189,vulsens_1189,FL,AL_COUNTY,RMS_KEY_HT_COM_5,694.409468,483.088199,CC_COM,Unk
1190,vulsens_1190,NY,TX_COUNTY,RMS_KEY_CC_COM_Wood,255.202424,191.178338,HT_COM,COM
1191,vulsens_1191,NY,AZ_COUNTY,RMS_KEY_OCC_COM,356.501268,154.485908,CC,2000
1192,vulsens_1192,TX,MN_COUNTY,RMS_KEY_YB_2005,644.69127,226.404238,FA_SFD,MH
1193,vulsens_1193,MD,AZ_COUNTY,RMS_KEY_CC_LM,519.355087,315.022298,CC,Unk
1194,vulsens_1194,MD,CA_COUNTY,RMS_KEY_HT_COM_20,234.765484,130.89449,OCC,Unk
1195,vulsens_1195,FL,TX_COUNTY,RMS_KEY_FA_COM_30000,177.846195,785.585478,CC,RC
1196,vulsens_1196,IL,FL_COUNTY,RMS_KEY_CC_COM_Unk,761.979317,764.355522,YB,1995
1197,vulsens_1197,NY,NY_COUNTY,RMS_KEY_HT_COM_3,241.115621,226.423737,YB,Unk
1198,vulsens_1198,CO,TX_COUNTY,RMS_KEY_FA_SFD_3000,299.500045,240.637983,HT_COM,30000
1199,vulsens_1199,TX,NY_COUNTY,RMS_KEY_CC_COM_Wood,363.033409,381.064563,YB,2
1200,vulsens_1200,MD,CO_COUNTY,RMS_KEY_CC_LM,770.458898,787.797029,FA_SFD,<1995
1201,vulsens_1201,IL,MD_COUNTY,RMS_KEY_YB_COM_2015,576.089822,335.01635,YB_COM,2010
1202,vulsens_1202,CO,TX_COUNTY,RMS_KEY_HT_COM_1,380.759315,201.639003,FA_SFD,1995
1203,vulsens_1203,TX,AL_COUNTY,RMS_KEY_YB_COM_2020,223.581076,750.598331,YB,1995
1204,vulsens_1204,IL,MN_COUNTY,RMS_KEY_HT_COM_7,199.676331,193.769134,HT_COM,RC
1205,vulsens_1205,MN,NY_COUNTY,RMS_KEY_FA_SFD_3000,927.338798,1160.954109,YB_COM,Steel
1206,vulsens_1206,FL,CA_COUNTY,RMS_KEY_CC_LM,421.955699,379.7322,FA_SFD,5000
1207,vulsens_1207,IL,MN_COUNTY,RMS_KEY_CC_Steel,327.766072,339.296008,YB_COM,2020
1208,vulsens_1208,FL,AL_COUNTY,RMS_KEY_YB_COM_2020,650.339559,515.485046,CC_COM,Unk
1209,vulsens_1209,MD,NY_COUNTY,RMS_KEY_CC_COM_Auto,1285.229724,413.727035,YB,15000
1210,vulsens_1210,CA,IL_COUNTY,RMS_KEY_CC_COM_Auto,285.665117,271.404074,CC_COM,Unk
1211,vulsens_1211,NY,AL_COUNTY,RMS_KEY_YB_<1995,463.295606,215.909639,OCC,10000
1212,vulsens_1212,IL,AL_COUNTY,RMS_KEY_CC_Wood,209.43658,540.050803,FA_SFD,Masonry
1213,vulsens_1213,AZ,FL_COUNTY,RMS_KEY_CC_Masonry,301.796936,241.08034,HT_COM,COM
1214,vulsens_1214,AL,MD_COUNTY,RMS_KEY_YB_COM_2025,171.587957,245.755882,FA_SFD,RC
